Time:250Hz,Epoch,sFiltered 0,Event Id,Event Date,Event Duration
2.5399999958,19,1089552.6426031908,,,
2.5439999960,19,1229785.0170295585,,,
2.5479999960,19,1382087.2724807451,,,
2.5519999960,19,1542634.4774911974,,,
2.5559999959,19,1712199.2854022977,,,
2.5599999959,20,1891625.7185882868,,,
2.5639999958,20,2076179.2389096962,,,
2.5679999958,20,2256092.5565424711,,,
2.5719999957,20,2419017.0180621985,,,
2.5759999957,20,2550802.3777701440,,,
2.5799999957,20,2639343.8048742870,,,
2.5839999958,20,2681445.8902190099,,,
2.5879999958,20,2684792.0037408611,,,
2.5919999958,20,2662734.0532139214,,,
2.5959999957,20,2629025.0496968376,,,
2.5999999957,20,2597241.5252865180,,,
2.6039999959,20,2580408.4168958673,,,
2.6079999958,20,2587186.4015549496,,,
2.6119999958,20,2619869.4917529807,,,
2.6159999957,20,2677805.8724684091,,,
2.6199999957,20,2759638.8937741974,,,
2.6239999956,20,2859770.5774023212,,,
2.6279999958,20,2966463.8967909217,,,
2.6319999958,20,3067570.4336639279,,,
2.6359999957,20,3157077.6400991185,,,
2.6399999957,20,3234486.8809311697,,,
2.6439999957,20,3301110.1755863260,,,
2.6479999959,20,3360899.9883559137,,,
2.6519999958,20,3421176.3678254969,,,
2.6559999958,20,3485521.3667850900,,,
2.6599999957,20,3546738.3690070445,,,
2.6639999957,20,3591776.4347149832,,,
2.6679999956,20,3612677.9856471242,,,
2.6719999958,20,3609180.5343420086,,,
2.6759999958,20,3583182.3302815775,,,
2.6799999957,20,3536663.5651733601,,,
2.6839999957,20,3475043.6774389367,,,
2.6879999957,21,3406714.3072156734,,,
2.6919999956,21,3336783.1955115581,,,
2.6959999956,21,3264685.0178353423,,,
2.6999999955,21,3189669.9572900194,,,
2.7039999955,21,3114736.8773717112,,,
2.7079999954,21,3043151.9657486188,,,
2.7119999956,21,2975672.3532341118,,,
2.7159999956,21,2913698.3743895344,,,
2.7199999955,21,2860188.2285695393,,,
2.7239999955,21,2813523.5636978536,,,
2.7279999955,21,2763991.9621896278,,,
2.7319999957,21,2700094.8782934025,,,
2.7359999956,21,2616529.6544304825,,,
2.7399999956,21,2513886.5480709472,,,
2.7439999955,21,2393448.3358594249,,,
2.7479999955,21,2256708.2878522500,,,
